x,y,,,,,,,,T,,,,ax,ay,az,g1,g2,g3,z
-31.3837,79.52055,,,,,,,,172.2,,,,23.18928,-22.65681,7.321469,0.2548645,-0.02444782,-0.1839179,3.0323
-31.36838,79.72472,,,,,,,,172.4,,,,17.46331,-4.590164,31.6523,-0.02806972,0.07291735,0.3711381,3.03764
-31.35292,79.9249,,,,,,,,172.6,,,,-16.80299,9.749189,18.80262,0.05661881,0.08372979,0.06993461,3.04347
-31.35591,80.11404,,,,,,,,172.8,,,,-28.84295,-28.2693,3.955221,0.05741775,-0.07904262,0.3184075,3.04929
-31.35727,80.30404,,,,,,,,173,,,,-21.91748,13.93904,32.59035,-0.02625877,0.1336907,0.3651727,3.05782
-31.35766,80.49773,,,,,,,,173.2,,,,18.58954,-24.58462,5.655105,0.03355583,0.1905758,0.2222674,3.06338
-31.35739,80.67548,,,,,,,,173.4,,,,8.629661,-34.39989,-2.464591,0.005645901,0.08687232,-0.3728958,3.06444
-31.35739,80.85863,,,,,,,,173.6,,,,26.30845,-7.215166,14.74685,-0.1031176,0.08106662,-0.07094661,3.06771
-31.35297,81.04633,,,,,,,,173.8,,,,23.87306,16.79772,19.86373,0.03643204,0.3888748,0.008894959,3.0674
-31.36302,81.23215,,,,,,,,174,,,,34.83659,11.04014,15.53262,-0.008468852,-0.06002765,-0.2412291,3.07139
-31.37274,81.42679,,,,,,,,174.2,,,,-32.14982,-11.9983,3.415089,0.139017,-0.07536746,0.368475,3.07075
-31.39856,81.61838,,,,,,,,174.4,,,,-14.88379,15.19504,3.693295,-0.07520767,-0.1984055,-0.3785417,3.07038
-31.4181,81.8158,,,,,,,,174.6,,,,-28.40529,16.74505,16.9859,-0.01533981,-0.1023187,-0.0278034,3.07049
-31.44199,82.00643,,,,,,,,174.8,,,,-14.45763,19.83117,14.9561,0.04095942,-0.0803742,-0.03632552,3.06663
-31.46027,82.19784,,,,,,,,175,,,,-35.7598,-11.03679,10.32045,-0.000372843,-0.06466155,-0.3361442,3.06204
-31.48035,82.39011,,,,,,,,175.2,,,,-1.804749,3.491704,16.45535,0.2666889,-0.1392833,-0.1348625,3.05992
-31.49701,82.58418,,,,,,,,175.4,,,,-54.62994,25.07304,27.89245,0.03014698,0.07408914,0.2090049,3.05797
-31.52238,82.77544,,,,,,,,175.6,,,,-26.38315,-3.665523,15.80556,0.1333711,0.2091647,0.4205132,3.05831
-31.5368,82.9715,,,,,,,,175.8,,,,9.768343,-22.13056,5.297411,-0.06002765,-0.07179882,0.03547331,3.05613
-31.55402,83.16125,,,,,,,,176,,,,16.7144,31.55271,2.941516,-0.02364887,-0.154996,0.6293582,3.06107
-31.56203,83.35648,,,,,,,,176.2,,,,-8.557356,0.03926491,14.8,0.08948221,-0.1366202,-0.09768475,3.06179
-31.57204,83.55758,,,,,,,,176.4,,,,-43.08989,8.729259,9.527487,0.01379517,-0.2538525,-0.3255448,3.0586
-31.58912,83.75062,,,,,,,,176.6,,,,-21.42523,20.76156,11.47876,0.03440804,-0.1343831,-0.1879659,3.05266
-31.60387,83.9445,,,,,,,,176.8,,,,-46.65389,30.06543,28.16635,-0.08996158,0.05502091,0.1874865,3.04938
-31.61303,84.13847,,,,,,,,177,,,,36.30615,-35.03436,12.48433,-0.1107875,-0.05225122,-0.3726828,3.04453
-31.60796,84.33705,,,,,,,,177.2,,,,15.03176,-14.48013,9.497319,-0.1052481,-0.09257148,-0.1013599,3.03934
-31.61821,84.52392,,,,,,,,177.4,,,,26.01923,-16.54202,4.117548,0.1605354,0.3278351,0.3699663,3.03492
-31.62246,84.71257,,,,,,,,177.6,,,,9.590215,1.683603,1.111867,0.06002765,-0.1434911,0.5328985,3.02804
-31.64487,84.89834,,,,,,,,177.8,,,,13.54687,-0.03303998,1.129584,-0.02402171,0.09294432,-0.1614408,3.02948
-31.65484,85.08752,,,,,,,,178,,,,44.40047,24.04688,0.9126697,-0.04207794,-0.2052765,-0.233506,3.03194
-31.66909,85.27161,,,,,,,,178.2,,,,-32.36721,13.18343,13.09054,0.04681837,0.07515441,0.1263936,3.03425
-31.68752,85.45541,,,,,,,,178.4,,,,42.06708,16.74026,3.715322,-0.00612527,0.04005394,-0.2543319,3.04256
-31.70749,85.63544,,,,,,,,178.6,,,,-13.47792,-22.75354,8.663179,-0.1117995,-0.04958806,-0.1961152,3.04898
-31.73366,85.81165,,,,,,,,178.8,,,,-16.98638,-18.0111,-3.582684,-0.04527374,0.1189368,0.4092746,3.05805
-31.75905,85.99811,,,,,,,,179,,,,-0.8504205,16.77952,19.18713,0.1103614,-0.1247957,0.2287655,3.06114
-31.7575,86.1927,,,,,,,,179.2,,,,-19.57739,21.15325,8.454405,0.05406217,0.1111071,0.02263687,3.06417
-31.75883,86.39388,,,,,,,,179.4,,,,49.21473,4.119463,9.189904,0.007723167,-0.2240251,0.1344364,3.05613
-31.76952,86.58963,,,,,,,,179.6,,,,-37.22457,29.86384,10.06474,-0.04085289,0.1001349,-0.3863714,3.04907
-31.788,86.77894,,,,,,,,179.8,,,,-0.2331952,-15.27309,13.93186,-0.03739078,0.01603223,-0.3995807,3.04137
-31.78493,86.94922,,,,,,,,180,,,,2.746149,-11.70046,13.5349,-0.08708537,-0.01560612,-0.1959021,3.03539
-31.75979,87.07751,,,,,,,,180.2,,,,11.22593,24.33036,3.05979,0.4247209,-0.5521266,1.110645,3.03432
-31.66294,87.16061,,,,,,,,180.4,,,,-19.42703,9.205706,11.04302,0.1398692,-0.231482,0.701157,3.02935
-31.51165,87.21476,,,,,,,,180.6,,,,11.09569,33.58203,14.96663,-0.08511463,-0.1039165,1.253177,3.02868
-31.34769,87.24287,,,,,,,,180.8,,,,30.76501,-8.170453,2.337698,0.203572,0.4477839,0.4930044,3.02628
-31.17299,87.25524,,,,,,,,181,,,,9.132922,-14.77749,9.425972,0.01960087,0.2447978,1.180792,3.03187
-31.01189,87.25207,,,,,,,,181.2,,,,-17.04576,19.37005,14.42937,0.1510545,0.04239753,0.6037386,3.03355
-30.84665,87.25555,,,,,,,,181.4,,,,12.02703,8.912656,21.4372,-0.07259777,0.143065,1.048913,3.03796
-30.69567,87.26246,,,,,,,,181.6,,,,-17.1195,12.27411,19.44283,0.06684534,0.2568885,1.115705,3.04353
-30.54353,87.27921,,,,,,,,181.8,,,,46.57776,-10.93001,-1.855985,0.0123038,0.112705,0.9649698,3.05126
-30.38145,87.29917,,,,,,,,182,,,,40.0186,14.55723,13.64599,-0.03776363,0.1227717,0.9355685,3.06125
-30.19206,87.32404,,,,,,,,182.2,,,,-9.231084,-0.06560113,19.28817,-0.01320928,0.106633,0.05853628,3.06479
-29.98903,87.33856,,,,,,,,182.4,,,,47.66664,-0.9394848,0.4333505,-0.08639295,-0.1372593,-0.436066,3.07311
-29.77555,87.35495,,,,,,,,182.6,,,,-20.58966,-11.23072,15.83621,0.05267733,0.06034723,-0.4261058,3.07808
-29.55069,87.36065,,,,,,,,182.8,,,,-45.15369,-20.8286,9.157343,0.2442651,0.06950851,0.4469317,3.07788
-29.33404,87.36533,,,,,,,,183,,,,4.853526,9.713277,-1.509784,0.06562029,-0.145888,-0.3823767,3.08066
-29.11183,87.36688,,,,,,,,183.2,,,,-27.6334,22.13296,9.439858,0.1684183,0.2621083,0.4321778,3.0836
-28.88358,87.36523,,,,,,,,183.4,,,,22.71379,2.810314,4.972278,0.1409878,0.2684467,0.3066364,3.08564
-28.66749,87.3549,,,,,,,,183.6,,,,39.35493,-10.28166,-7.637982,0.1317199,-0.06514092,-0.338328,3.07803
-28.44693,87.33391,,,,,,,,183.8,,,,-44.30183,-39.82659,6.901047,-0.1090298,-0.1900964,-0.2056493,3.0734
-28.23112,87.32936,,,,,,,,184,,,,-47.66329,36.44023,21.82794,-0.1480718,-0.2626942,-0.1694836,3.07467
-28.0183,87.32181,,,,,,,,184.2,,,,-57.18311,19.87666,17.23107,0.03573962,0.07339672,0.3376356,3.0756
-27.8022,87.31142,,,,,,,,184.4,,,,3.251326,1.092714,13.16955,0.08564726,0.1741707,0.0743022,3.07621
-27.5843,87.32285,,,,,,,,184.6,,,,41.25257,2.055183,21.84805,-0.0139017,-0.03632552,-0.3020557,3.0833
-27.36308,87.32613,,,,,,,,184.8,,,,-40.8537,43.30584,11.55873,-0.188392,-0.03749731,0.10887,3.09367
-27.1583,87.31217,,,,,,,,185,,,,-18.88451,-13.67807,20.47713,0.03078614,0.1064199,0.2202967,3.10453
-26.95887,87.29695,,,,,,,,185.2,,,,4.72807,-41.39575,13.42573,0.04202468,-0.004154531,0.09928264,3.11078
-26.7485,87.27527,,,,,,,,185.4,,,,60.00731,0.4338294,7.732314,-0.1012001,0.03771036,-0.3128682,3.11664
-26.5613,87.2628,,,,,,,,185.6,,,,-16.68376,-20.54704,15.04995,-0.08575379,0.09603359,-0.07840347,3.12022
-26.3554,87.25167,,,,,,,,185.8,,,,5.420473,-26.25817,-2.361162,0.03680488,0.1634116,0.3814712,3.11753
-26.15375,87.24338,,,,,,,,186,,,,-20.45702,-14.85698,12.4283,0.1343831,0.2070341,0.1367799,3.11611
-25.95249,87.23822,,,,,,,,186.2,,,,12.47858,-32.8336,-7.030334,0.2302036,-0.0227434,-0.1740109,3.12232
-25.74886,87.23267,,,,,,,,186.4,,,,26.49711,-15.43063,0.7364565,-0.1059406,0.3757188,0.07888283,3.12315
-25.54158,87.23054,,,,,,,,186.6,,,,54.63712,-4.633259,18.58906,0.131933,0.2031992,-0.2728675,3.11905
-25.33541,87.23444,,,,,,,,186.8,,,,36.95786,-6.145437,10.88644,0.2065015,0.03110572,-0.2885269,3.11167
-25.13784,87.24694,,,,,,,,187,,,,-5.512889,-9.514079,10.40759,-0.08894958,-0.09981528,-0.3896737,3.10778
-24.95201,87.26206,,,,,,,,187.2,,,,15.62552,-18.43392,21.30409,0.3032275,0.06551376,0.60017,3.10806
-24.76953,87.27418,,,,,,,,187.4,,,,8.343793,-17.33689,2.8491,-0.1691107,-0.04154531,0.7276821,3.10754
-24.59005,87.28623,,,,,,,,187.6,,,,3.564966,5.797799,10.0523,0.001118528,-0.01858887,0.07392935,3.10861
-24.40421,87.29978,,,,,,,,187.8,,,,-36.10408,31.50482,22.17031,-0.1913748,0.3335876,0.4794755,3.10304
-24.20325,87.31376,,,,,,,,188,,,,67.65775,15.29368,13.30745,0.06769755,0.2651443,0.1598429,3.10135
-24.00062,87.31951,,,,,,,,188.2,,,,39.27449,6.415982,12.78168,-0.0747283,0.1882322,-0.1173389,3.09798
-23.79968,87.32276,,,,,,,,188.4,,,,23.39135,20.19844,19.49646,0.165116,0.1598962,0.4416586,3.09544
-23.60162,87.31753,,,,,,,,188.6,,,,10.94342,-18.52729,-0.2298434,-0.0205596,0.1424259,0.5743906,3.09083
-23.40894,87.30784,,,,,,,,188.8,,,,14.12196,18.52825,10.64606,-0.03376888,0.04910869,0.5146825,3.08796
-23.20069,87.30277,,,,,,,,189,,,,-6.223488,1.474828,11.58411,-0.02423477,0.07989483,0.06311692,3.0812
-23.01349,87.28799,,,,,,,,189.2,,,,-32.35237,1.436042,11.10431,0.09523464,-0.0046339,0.1936651,3.07082
-22.81623,87.28049,,,,,,,,189.4,,,,-16.97824,7.672459,-1.263181,0.01022654,0.008788432,-0.2572614,3.06574
-22.6302,87.27504,,,,,,,,189.6,,,,-19.97914,9.338345,13.47744,0.08878979,-0.03398193,-0.1320928,3.05881
-22.44499,87.27623,,,,,,,,189.8,,,,-23.70547,21.33952,18.56177,0.04213121,-0.05587312,-0.2865561,3.05581
-22.24509,87.27007,,,,,,,,190,,,,-2.904167,19.28721,14.79329,0.1125984,0.1495631,0.139816,3.04728
-22.04622,87.26337,,,,,,,,190.2,,,,44.6442,-18.17391,-3.613329,-0.07526093,-0.2886867,-0.1068993,3.04028
-21.83741,87.26114,,,,,,,,190.4,,,,-68.79787,44.3569,18.64604,0.02444782,-0.2220544,0.2714826,3.02928
-21.64461,87.26226,,,,,,,,190.6,,,,-26.21747,-7.217561,7.967424,0.1642105,0.1680455,0.479156,3.02515
-21.44279,87.25674,,,,,,,,190.8,,,,1.173638,-0.9916784,17.95939,-0.08532768,-0.1372061,-0.0334493,3.01789
-21.23911,87.26358,,,,,,,,191,,,,-28.42588,7.031291,10.49857,0.1123321,0.2021872,-0.1535579,3.01926
-21.03527,87.27854,,,,,,,,191.2,,,,-50.97303,-14.3676,11.19768,-0.01315602,-0.05842976,-0.377796,3.01996
-20.83232,87.30056,,,,,,,,191.4,,,,-30.18993,-18.70638,4.642836,0.02466087,0.2135323,0.3087669,3.01835
-20.63195,87.31296,,,,,,,,191.6,,,,46.26986,5.90075,15.87739,-0.02183792,-0.2038916,-0.5618737,3.01821
-20.4318,87.3125,,,,,,,,191.8,,,,-4.245399,-2.676718,18.92473,0.07344998,-0.2695652,-0.06737798,3.0141
-20.22496,87.32349,,,,,,,,192,,,,-57.29564,13.41615,9.779835,-0.1231978,-0.01411475,-0.419874,3.014
-20.02398,87.33745,,,,,,,,192.2,,,,9.629001,-14.42554,13.58039,0.008735169,-0.2726012,-0.1959554,3.01519
-19.82282,87.34993,,,,,,,,192.4,,,,-46.54376,-1.71377,13.9467,0.09827065,-0.0267914,0.6346313,3.00949
-19.6206,87.35926,,,,,,,,192.6,,,,4.239653,8.709148,11.9011,-0.008202536,-0.1496696,0.4406466,3.00919
-19.41832,87.37941,,,,,,,,192.8,,,,11.09473,4.358405,11.14884,0.04756406,-0.03339604,-0.1844505,3.01534
-19.21755,87.40224,,,,,,,,193,,,,-37.5612,13.67329,9.894757,0.2415487,0.1067395,0.05166532,3.02322
-19.01163,87.42365,,,,,,,,193.2,,,,32.39067,-6.161717,-1.734839,-0.01725728,0.101573,0.1889247,3.03752
-18.81496,87.42887,,,,,,,,193.4,,,,72.61758,-34.6508,8.536287,0.107645,-0.0525708,-0.08239821,3.05162
-18.61061,87.41776,,,,,,,,193.6,,,,35.14161,46.11232,1.097502,-0.05145227,0.09837717,-0.1644768,3.06612
-18.41527,87.41948,,,,,,,,193.8,,,,29.57653,10.52826,14.2048,0.1827461,0.2419216,0.4236557,3.07492
-18.21565,87.41164,,,,,,,,194,,,,13.24281,-3.804865,-4.263115,-0.05667207,0.1129713,0.02471413,3.08204
-18.01425,87.40428,,,,,,,,194.2,,,,38.94504,9.399158,7.755777,0.04985438,-0.2319613,-0.3643737,3.0896
-17.8049,87.39417,,,,,,,,194.4,,,,-36.3368,-45.16231,1.61465,-0.05960155,-0.1021589,-0.4407532,3.09637
-17.60336,87.38974,,,,,,,,194.6,,,,-3.457227,8.06032,17.07305,0.02087918,-0.2902313,-0.01858887,3.10173
-17.39925,87.38452,,,,,,,,194.8,,,,-78.2291,16.15081,14.17703,0.1220793,0.4156662,0.3126019,3.10887
-17.19487,87.37724,,,,,,,,195,,,,69.22691,25.09123,-4.008852,-0.06524745,-0.01949434,0.1547297,3.11545
-16.99277,87.37116,,,,,,,,195.2,,,,55.09346,-24.58031,2.698265,-0.1322526,0.02284992,0.2928412,3.11454
-16.80238,87.36665,,,,,,,,195.4,,,,54.2392,-24.74791,8.537245,0.2249306,-0.07366303,-0.2672216,3.10534
-16.60761,87.35876,,,,,,,,195.6,,,,-58.08956,49.99285,10.47128,-0.009161274,-0.1084439,-0.2014948,3.08373
-16.40972,87.34962,,,,,,,,195.8,,,,25.96655,-5.686229,6.918764,0.007829694,-0.1152616,0.2300971,3.00941
-16.21758,87.348,,,,,,,,196,,,,24.84607,29.57509,-3.048776,-0.02961435,-0.01219728,0.1074319,2.87333
-16.04032,87.35631,,,,,,,,196.2,,,,12.18457,1.634282,8.504683,0.2564624,0.1275122,-0.1522263,2.7064
-15.89433,87.3708,,,,,,,,196.4,,,,20.34928,-8.026801,18.52298,0.136993,0.05049353,0.03515373,2.54274
-15.76669,87.36971,,,,,,,,196.6,,,,11.0751,17.24591,6.918285,0.1753958,-0.2407498,-0.08724516,2.37567
-15.65231,87.37962,,,,,,,,196.8,,,,4.812346,11.50941,15.53885,-0.1209608,-0.07355651,-0.4103931,2.18669
-15.55281,87.3728,,,,,,,,197,,,,-55.21891,-57.48431,0.4386178,-0.08372979,0.0551807,-0.4338289,1.98808
-15.45007,87.37394,,,,,,,,197.2,,,,-1.156878,9.683109,11.73733,0.05704491,-0.06593987,0.2467152,1.77485
-15.37358,87.36819,,,,,,,,197.4,,,,17.65293,27.56828,6.747818,0.1362473,0.2207228,-0.1846636,1.54148
-15.29769,87.38249,,,,,,,,197.6,,,,26.53398,-29.56073,15.08395,0.1621332,0.1017328,-0.1201086,1.31855
-15.24398,87.39741,,,,,,,,197.8,,,,-43.76218,-11.74691,6.77176,-0.01922802,0.05352954,-0.3399259,1.09048
-15.19836,87.40601,,,,,,,,198,,,,16.48695,-32.50847,13.6661,0.07366303,-0.4243481,0.07499462,0.87415
-15.15839,87.41234,,,,,,,,198.2,,,,-66.25523,23.83524,13.45781,-0.09954897,-0.07819041,-0.3263438,0.66293
-15.13288,87.40919,,,,,,,,198.4,,,,7.529765,-15.57045,21.79921,-0.04234426,0.2877279,0.06524745,0.44981
-15.1154,87.41363,,,,,,,,198.6,,,,26.71786,21.99888,11.54819,-0.06977482,-0.05885586,-0.2565157,0.23342
